Time,Date,EMG Value (V),Filtered Value (V)
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:19,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,-0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
10:48:20,26-Aug-2021,0.0,0.0
