Time,Date,EMG Value (V),Filtered Value (V)
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,-0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:28,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.005,0.001
11:19:29,26-Aug-2021,0.005,0.001
11:19:29,26-Aug-2021,0.005,0.001
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,-0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
11:19:29,26-Aug-2021,0.0,0.0
