Time,Date,EMG Value (V),Filtered Value (V)
11:58:18,26-Aug-2021,0.616,0.784
11:58:18,26-Aug-2021,0.616,0.907
11:58:18,26-Aug-2021,0.489,1.029
11:58:18,26-Aug-2021,0.489,1.15
11:58:18,26-Aug-2021,0.5325,1.269
11:58:18,26-Aug-2021,0.5325,1.386
11:58:18,26-Aug-2021,0.8455,1.498
11:58:18,26-Aug-2021,0.8455,1.607
11:58:18,26-Aug-2021,1.3295000000000001,1.711
11:58:18,26-Aug-2021,1.3295000000000001,1.81
11:58:18,26-Aug-2021,2.043,1.903
11:58:18,26-Aug-2021,2.043,1.989
11:58:18,26-Aug-2021,2.4585,2.067
11:58:18,26-Aug-2021,2.7175,2.138
11:58:18,26-Aug-2021,2.7175,2.2
11:58:18,26-Aug-2021,2.7175,2.254
11:58:19,26-Aug-2021,2.7175,2.298
11:58:19,26-Aug-2021,3.2065,2.333
11:58:19,26-Aug-2021,3.2065,2.358
11:58:19,26-Aug-2021,3.2065,2.373
11:58:19,26-Aug-2021,3.69,2.378
11:58:19,26-Aug-2021,3.4945,2.373
11:58:19,26-Aug-2021,3.4945,2.359
11:58:19,26-Aug-2021,3.4945,2.335
11:58:19,26-Aug-2021,2.6100000000000003,2.303
11:58:19,26-Aug-2021,2.6100000000000003,2.262
11:58:19,26-Aug-2021,2.6100000000000003,2.213
11:58:19,26-Aug-2021,1.9455,2.157
11:58:19,26-Aug-2021,1.9455,2.094
11:58:19,26-Aug-2021,1.9455,2.025
11:58:19,26-Aug-2021,1.4860000000000002,1.951
11:58:19,26-Aug-2021,1.4860000000000002,1.873
11:58:19,26-Aug-2021,1.4860000000000002,1.79
11:58:19,26-Aug-2021,1.124,1.705
11:58:19,26-Aug-2021,1.124,1.618
11:58:19,26-Aug-2021,1.124,1.529
11:58:19,26-Aug-2021,1.124,1.439
11:58:19,26-Aug-2021,0.8599999999999999,1.349
11:58:19,26-Aug-2021,0.8599999999999999,1.26
11:58:19,26-Aug-2021,0.8599999999999999,1.172
11:58:19,26-Aug-2021,0.645,1.085
11:58:19,26-Aug-2021,0.645,1.001
11:58:19,26-Aug-2021,0.645,0.919
11:58:19,26-Aug-2021,0.5035,0.84
11:58:19,26-Aug-2021,0.5035,0.765
11:58:19,26-Aug-2021,0.40099999999999997,0.693
11:58:19,26-Aug-2021,0.40099999999999997,0.625
11:58:19,26-Aug-2021,0.40099999999999997,0.561
11:58:19,26-Aug-2021,0.3325,0.501
11:58:19,26-Aug-2021,0.3325,0.446
11:58:19,26-Aug-2021,0.3325,0.394
11:58:19,26-Aug-2021,0.27849999999999997,0.347
11:58:19,26-Aug-2021,0.27849999999999997,0.304
11:58:19,26-Aug-2021,0.27849999999999997,0.265
11:58:19,26-Aug-2021,0.27849999999999997,0.23
11:58:19,26-Aug-2021,0.27849999999999997,0.199
11:58:19,26-Aug-2021,0.27849999999999997,0.172
11:58:19,26-Aug-2021,0.1855,0.148
11:58:19,26-Aug-2021,0.1855,0.128
11:58:19,26-Aug-2021,0.1855,0.111
11:58:19,26-Aug-2021,0.1855,0.096
11:58:19,26-Aug-2021,0.1855,0.084
11:58:19,26-Aug-2021,0.1855,0.075
11:58:19,26-Aug-2021,0.1615,0.068
11:58:19,26-Aug-2021,0.1615,0.063
11:58:19,26-Aug-2021,0.1515,0.06
11:58:19,26-Aug-2021,0.1515,0.058
11:58:19,26-Aug-2021,0.1515,0.057
11:58:19,26-Aug-2021,0.1465,0.058
11:58:19,26-Aug-2021,0.1465,0.059
11:58:19,26-Aug-2021,0.1465,0.062
11:58:19,26-Aug-2021,0.137,0.064
11:58:19,26-Aug-2021,0.137,0.068
11:58:19,26-Aug-2021,0.12200000000000001,0.071
11:58:19,26-Aug-2021,0.12200000000000001,0.075
11:58:19,26-Aug-2021,0.12200000000000001,0.079
11:58:19,26-Aug-2021,0.11249999999999999,0.082
11:58:19,26-Aug-2021,0.11249999999999999,0.086
11:58:19,26-Aug-2021,0.11249999999999999,0.089
11:58:19,26-Aug-2021,0.11249999999999999,0.092
11:58:19,26-Aug-2021,0.11249999999999999,0.095
11:58:19,26-Aug-2021,0.10749999999999998,0.098
11:58:19,26-Aug-2021,0.10749999999999998,0.1
11:58:19,26-Aug-2021,0.10749999999999998,0.102
11:58:19,26-Aug-2021,0.166,0.103
11:58:19,26-Aug-2021,0.166,0.105
11:58:19,26-Aug-2021,0.166,0.106
11:58:19,26-Aug-2021,0.1465,0.107
11:58:19,26-Aug-2021,0.1465,0.108
11:58:19,26-Aug-2021,0.1465,0.109
11:58:19,26-Aug-2021,0.1855,0.111
11:58:19,26-Aug-2021,0.1855,0.113
11:58:19,26-Aug-2021,0.1855,0.115
11:58:19,26-Aug-2021,0.21000000000000002,0.118
11:58:19,26-Aug-2021,0.21000000000000002,0.121
11:58:19,26-Aug-2021,0.21000000000000002,0.125
11:58:19,26-Aug-2021,0.21000000000000002,0.131
11:58:19,26-Aug-2021,0.22499999999999998,0.137
11:58:19,26-Aug-2021,0.22499999999999998,0.145
11:58:19,26-Aug-2021,0.22499999999999998,0.155
11:58:19,26-Aug-2021,0.22499999999999998,0.166
11:58:19,26-Aug-2021,0.22499999999999998,0.179
11:58:19,26-Aug-2021,0.22499999999999998,0.194
11:58:19,26-Aug-2021,0.20049999999999998,0.211
11:58:19,26-Aug-2021,0.20049999999999998,0.23
11:58:19,26-Aug-2021,0.20049999999999998,0.252
